2.5125e-06,5.402341149837783
2.5375e-06,455.3985965357194
2.5625e-06,1.802366245289091
2.5875e-06,458.9985485795585
2.6125e-06,0.002362180846932496
2.6375e-06,457.1985732339048
2.6625e-06,1.802345552883027
2.6875e-06,453.5985620159246
2.7125e-06,7.202323875552816
2.7375e-06,448.1986391251347
2.7625e-06,16.20224137951105
2.7875e-06,437.3987576012349
2.8125e-06,28.80211512563607
2.8375e-06,422.998881125697
2.8625e-06,43.20200459108862
2.8875e-06,406.7989946530752
2.9125e-06,61.20186185824372
2.9375e-06,386.9991747462284
2.9625e-06,82.80167274790138
2.9875e-06,365.3993007073509
3.0125e-06,104.4014510191723
3.0375e-06,341.9995442254868
3.0625e-06,129.6012938471068
3.0875e-06,316.7997264758547
3.1125e-06,172.8009375174786
3.1375e-06,286.1999839805005
3.1625e-06,185.4007439470767
3.1875e-06,228.6004682863316
3.2125e-06,230.4004685453636
3.2375e-06,228.6004775795038
3.2625e-06,241.2003714406641
3.2875e-06,205.2006697262353
3.3125e-06,287.9999975978176
3.3375e-06,171.0009593262064
3.3625e-06,296.9999136991665
3.3875e-06,149.401129527754
3.4125e-06,322.1996223503663
3.4375e-06,113.4014307557552
3.4625e-06,347.3995081261166
3.4875e-06,100.801537104416
3.5125e-06,368.9993306546377
3.5375e-06,79.20171251474724
3.5625e-06,390.5991632778731
3.5875e-06,59.40187153888065
3.6125e-06,408.5989621864537
3.6375e-06,41.40202413011904
3.6625e-06,424.7988062109458
3.6875e-06,27.00216102836736
3.7125e-06,439.1987015254735
3.7375e-06,14.40224201393182
3.7625e-06,448.1986571489586
3.7875e-06,7.202301376788948
3.8125e-06,455.398591928824
3.8375e-06,1.802371761427217
3.8625e-06,458.9985578000347
3.8875e-06,0.002369283516011831
3.9125e-06,458.9985896777111
3.9375e-06,1.802357849174054
3.9625e-06,455.3986143069078
3.9875e-06,7.202303365091971
4.0125e-06,448.1986430576995
4.0375e-06,14.40224187956765
4.0625e-06,439.198718976927
4.0875e-06,27.00212634530072
4.1125e-06,424.7988704318489
4.1375e-06,41.40201707766958
