2.5125e-06,160.2009319501647
2.5375e-06,203.4006796128147
2.5625e-06,246.6003134746228
2.5875e-06,289.7999374364654
2.6125e-06,329.399650716666
2.6375e-06,367.1993732472913
2.6625e-06,399.5990523629866
2.6875e-06,426.5988781230374
2.7125e-06,444.59873417579
2.7375e-06,457.198551755437
2.7625e-06,458.9986055996941
2.7875e-06,455.3986691005059
2.8125e-06,440.998698131159
2.8375e-06,421.1988756068976
2.8625e-06,392.3991137818499
2.8875e-06,359.9993903288124
2.9125e-06,320.3996700722942
2.9375e-06,279.0000328796326
2.9625e-06,235.80040319897
2.9875e-06,192.6006892980137
3.0125e-06,149.401024125179
3.0375e-06,109.8013728375972
3.0625e-06,75.60158916372693
3.0875e-06,45.0018883667398
3.1125e-06,23.40204568603161
3.1375e-06,7.202103241289395
3.1625e-06,0.00216088322046869
3.1875e-06,0.002199315131117522
3.2125e-06,9.002117823841882
3.2375e-06,27.00197913365421
3.2625e-06,50.401800343448
3.2875e-06,81.00159496430247
3.3125e-06,118.8012682167679
3.3375e-06,158.4009543543957
3.3625e-06,201.6006790579284
3.3875e-06,244.8003084669384
3.4125e-06,287.9999619411622
3.4375e-06,329.3996354269775
3.4625e-06,367.1993214236434
3.4875e-06,399.5990494391852
3.5125e-06,424.7987994668008
3.5375e-06,444.598717584839
3.5625e-06,455.3986610114714
3.5875e-06,458.9986446383204
3.6125e-06,455.3986401849189
3.6375e-06,440.9987208799129
3.6625e-06,421.198875301093
3.6875e-06,394.1991240674732
3.7125e-06,359.9993706724655
3.7375e-06,322.1996624778973
3.7625e-06,280.8000690396804
3.7875e-06,237.6003872366789
3.8125e-06,192.6006848527332
3.8375e-06,151.2010073139219
3.8625e-06,111.6012919063112
3.8875e-06,75.60164696498633
3.9125e-06,46.80181379543685
3.9375e-06,23.4019770748493
3.9625e-06,7.202103123585006
3.9875e-06,0.002160786145501376
4.0125e-06,0.002199138248313408
4.0375e-06,9.002119156577914
4.0625e-06,27.00202850050478
4.0875e-06,50.40180424321888
4.1125e-06,81.0015942686986
4.1375e-06,117.0013339154259
4.1625e-06,156.6009488699008
4.1875e-06,199.8006846270493
4.2125e-06,243.0003187795358
4.2375e-06,286.1999456787222
4.2625e-06,327.5996548885813
4.2875e-06,365.3993894850307
4.3125e-06,397.7990977061511
4.3375e-06,424.7988095250909
4.3625e-06,444.5987176189031
4.3875e-06,455.3986495024458
4.412500000000001e-06,458.9986449428255
4.437499999999999e-06,455.3986381106819
4.4625e-06,442.7986880754876
4.4875e-06,421.1989105526908
4.5125e-06,394.1991286422759
4.5375e-06,361.7993494476332
4.5625e-06,323.999636213654
4.5875e-06,282.6000004348741
4.6125e-06,237.6003897758516
4.6375e-06,194.4006528989933
4.6625e-06,153.0010076170189
4.6875e-06,113.4012667373324
4.7125e-06,77.40155999922573
4.7375e-06,46.80180346781717
4.762500000000001e-06,23.40204695144154
4.787499999999999e-06,9.002088520454933
4.8125e-06,0.002160805430699124
4.8375e-06,0.002192034266841345
4.8625e-06,9.002106754397317
4.8875e-06,25.20198703272722
4.9125e-06,48.60180460609754
4.9375e-06,79.20161249128515
4.9625e-06,115.2013154816485
4.9875e-06,156.6009740846433
5.0125e-06,198.0007127569367
5.0375e-06,241.2003277819948
5.062499999999999e-06,286.1999505256224
5.0875e-06,325.7996695693197
5.1125e-06,363.5993296032001
5.1375e-06,397.7990978533597
5.1625e-06,424.7988111542617
5.1875e-06,444.5987180024384
5.2125e-06,455.3986495159306
5.2375e-06,458.9986479896436
5.2625e-06,455.3986678149503
5.2875e-06,442.7987242230041
5.3125e-06,422.9988592978033
5.3375e-06,395.999072523669
5.3625e-06,361.7993674094627
5.387500000000001e-06,323.9996402533941
5.412499999999999e-06,282.5999921645717
5.4375e-06,239.4003692461567
5.4625e-06,196.2006432151296
5.4875e-06,153.0009982598076
5.5125e-06,113.4012915690814
5.5375e-06,77.40156006879155
5.5625e-06,48.601860126597
5.5875e-06,25.20196705067932
5.6125e-06,9.002085118177062
5.6375e-06,0.002160811722325198
5.6625e-06,0.002200236759289148
5.687499999999999e-06,9.002102188066431
5.7125e-06,25.20199720414945
5.737500000000001e-06,48.60181789813846
5.762499999999999e-06,79.20160597811557
5.7875e-06,115.2013591953438
5.8125e-06,154.8009873441825
5.8375e-06,196.2007285670827
5.8625e-06,241.2003345340758
5.8875e-06,284.3999554226673
5.9125e-06,325.7996782022788
5.9375e-06,363.5993789348682
5.9625e-06,395.9991052062584
5.9875e-06,422.998893606727
6.0125e-06,442.7987283612483
